frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4906.25,6.27,-4.56,6.28,-4.54,4.56,6.40,4.90,10.83,10.84,10.83
4955.31,6.32,-4.41,6.32,-4.42,4.47,6.25,4.75,10.79,10.79,10.73
5004.87,6.33,-4.37,6.32,-4.37,4.44,6.10,4.61,10.77,10.76,10.70
5054.91,6.29,-4.39,6.28,-4.39,4.47,5.94,4.47,10.76,10.76,10.68
5105.46,6.21,-4.50,6.21,-4.50,4.57,5.79,4.33,10.78,10.78,10.71
5156.52,6.10,-4.67,6.10,-4.67,4.72,5.63,4.19,10.82,10.82,10.77
5208.08,6.02,-4.88,6.01,-4.90,4.90,5.49,4.06,10.92,10.91,10.90
5260.16,5.95,-5.15,5.97,-5.13,5.10,5.34,3.92,11.05,11.08,11.10
5312.77,5.99,-5.37,6.00,-5.35,5.31,5.21,3.79,11.30,11.31,11.36
5365.89,6.12,-5.52,6.11,-5.54,5.49,5.08,3.67,11.61,11.60,11.64
5419.55,6.27,-5.68,6.28,-5.67,5.64,4.96,3.55,11.91,11.92,11.95
5473.75,6.49,-5.78,6.49,-5.76,5.73,4.85,3.43,12.22,12.22,12.27
5528.49,6.73,-5.79,6.72,-5.80,5.76,4.76,3.31,12.49,12.48,12.52
5583.77,6.97,-5.77,6.97,-5.77,5.72,4.67,3.20,12.69,12.69,12.74
5639.61,7.20,-5.68,7.19,-5.68,5.62,4.59,3.09,12.82,12.81,12.88
5696.00,7.40,-5.54,7.39,-5.52,5.47,4.53,2.98,12.87,12.87,12.94
5752.96,7.55,-5.32,7.55,-5.29,5.28,4.47,2.88,12.83,12.83,12.87
5810.49,7.66,-5.00,7.62,-5.03,5.06,4.42,2.78,12.72,12.68,12.66
5868.60,7.62,-4.78,7.58,-4.77,4.81,4.38,2.68,12.43,12.39,12.40
5927.28,7.47,-4.55,7.44,-4.54,4.55,4.35,2.59,12.02,11.99,12.02
5986.56,7.22,-4.33,7.17,-4.31,4.30,4.33,2.50,11.52,11.47,11.55
6046.42,6.88,-4.10,6.82,-4.08,4.07,4.31,2.41,10.95,10.89,10.98
6106.89,6.46,-3.85,6.39,-3.86,3.87,4.29,2.33,10.33,10.26,10.31
6167.96,5.99,-3.67,5.90,-3.67,3.71,4.27,2.25,9.70,9.61,9.66
6229.64,5.46,-3.51,5.38,-3.53,3.60,4.25,2.17,9.06,8.98,8.97
6291.93,4.92,-3.44,4.85,-3.46,3.53,4.23,2.09,8.45,8.38,8.36
6354.85,4.41,-3.42,4.32,-3.45,3.51,4.20,2.02,7.92,7.83,7.83
6418.40,3.90,-3.45,3.83,-3.49,3.53,4.16,1.95,7.43,7.36,7.35
6482.58,3.42,-3.52,3.38,-3.56,3.59,4.11,1.88,7.01,6.96,6.94
6547.41,3.01,-3.65,2.97,-3.66,3.66,4.04,1.81,6.67,6.63,6.66
6612.88,2.63,-3.76,2.64,-3.75,3.73,3.96,1.74,6.36,6.36,6.39
6679.01,2.30,-3.87,2.35,-3.81,3.77,3.86,1.68,6.07,6.12,6.17
6745.80,2.04,-3.97,2.12,-3.83,3.76,3.74,1.62,5.80,5.89,6.01
6813.26,1.80,-4.01,1.94,-3.78,3.71,3.61,1.56,5.51,5.65,5.81
6881.39,1.62,-3.97,1.81,-3.67,3.59,3.46,1.50,5.21,5.40,5.59
6950.21,1.52,-3.82,1.73,-3.48,3.42,3.29,1.44,4.94,5.15,5.34
7019.71,1.49,-3.56,1.68,-3.23,3.21,3.11,1.38,4.70,4.89,5.05
7089.91,1.59,-3.10,1.65,-2.94,2.96,2.92,1.32,4.55,4.61,4.69
7160.81,1.74,-2.56,1.62,-2.64,2.69,2.72,1.27,4.43,4.31,4.30
7232.41,1.89,-1.91,1.58,-2.35,2.41,2.51,1.21,4.30,3.99,3.80
7304.74,2.05,-1.22,1.53,-2.08,2.12,2.29,1.15,4.17,3.65,3.27
7377.79,2.19,-0.52,1.46,-1.83,1.84,2.08,1.09,4.03,3.31,2.71
7451.56,2.30,0.19,1.41,-1.58,1.57,1.86,1.03,3.87,2.98,2.11
7526.08,2.35,0.80,1.36,-1.33,1.31,1.64,0.97,3.66,2.66,1.55
7601.34,2.39,1.33,1.32,-1.07,1.05,1.43,0.91,3.44,2.37,1.06
7677.35,2.41,1.75,1.28,-0.82,0.81,1.21,0.84,3.22,2.09,0.66
7754.13,2.46,2.10,1.25,-0.57,0.57,1.00,0.77,3.03,1.81,0.36
7831.67,2.55,2.40,1.19,-0.33,0.34,0.79,0.70,2.89,1.53,0.15
7909.98,2.61,2.59,1.12,-0.11,0.13,0.59,0.63,2.74,1.25,0.02
7989.08,2.68,2.75,1.02,0.09,-0.07,0.39,0.55,2.61,0.95,-0.07
8068.98,2.66,2.85,0.89,0.26,-0.25,0.19,0.47,2.42,0.65,-0.19
8149.67,2.52,2.82,0.74,0.42,-0.40,-0.00,0.39,2.12,0.34,-0.30
8231.16,2.26,2.71,0.58,0.55,-0.55,-0.19,0.30,1.71,0.03,-0.45
8313.47,1.89,2.53,0.39,0.68,-0.68,-0.38,0.21,1.21,-0.29,-0.64
8396.61,1.36,2.24,0.20,0.79,-0.80,-0.56,0.12,0.56,-0.60,-0.88
8480.57,0.72,1.94,0.01,0.91,-0.92,-0.74,0.02,-0.20,-0.91,-1.22
8565.38,-0.03,1.59,-0.17,1.03,-1.04,-0.92,-0.08,-1.07,-1.21,-1.62
8651.03,-0.87,1.24,-0.34,1.16,-1.17,-1.09,-0.19,-2.04,-1.51,-2.11
8737.54,-1.74,0.95,-0.50,1.29,-1.30,-1.26,-0.29,-3.04,-1.80,-2.69
8824.92,-2.59,0.73,-0.65,1.44,-1.44,-1.43,-0.40,-4.03,-2.08,-3.32
8913.17,-3.39,0.68,-0.78,1.58,-1.58,-1.60,-0.51,-4.97,-2.37,-4.07
9002.30,-4.11,0.67,-0.91,1.74,-1.74,-1.77,-0.63,-5.84,-2.64,-4.78
9092.32,-4.73,0.76,-1.03,1.90,-1.89,-1.94,-0.75,-6.62,-2.92,-5.49
9183.25,-5.23,0.84,-1.14,2.06,-2.06,-2.10,-0.86,-7.29,-3.19,-6.07
9275.08,-5.60,0.93,-1.24,2.23,-2.23,-2.26,-0.99,-7.83,-3.47,-6.53
9367.83,-5.84,0.96,-1.33,2.40,-2.41,-2.43,-1.11,-8.25,-3.74,-6.80
9461.51,-5.99,0.88,-1.42,2.59,-2.59,-2.59,-1.23,-8.58,-4.01,-6.87
9556.12,-5.91,0.99,-1.49,2.78,-2.78,-2.75,-1.36,-8.69,-4.28,-6.90
9651.68,-5.73,1.16,-1.56,2.97,-2.98,-2.91,-1.49,-8.71,-4.54,-6.89
9748.20,-5.48,1.32,-1.61,3.17,-3.18,-3.07,-1.62,-8.65,-4.79,-6.80
9845.68,-5.11,1.46,-1.65,3.37,-3.37,-3.23,-1.75,-8.48,-5.02,-6.57
9944.14,-4.61,1.59,-1.69,3.58,-3.56,-3.39,-1.89,-8.17,-5.25,-6.20
10043.58,-4.04,1.72,-1.72,3.78,-3.75,-3.55,-2.03,-7.79,-5.47,-5.76
10144.02,-3.44,1.82,-1.82,3.95,-3.94,-3.72,-2.16,-7.37,-5.75,-5.26
10245.46,-2.89,1.86,-1.91,4.11,-4.11,-3.88,-2.30,-7.00,-6.02,-4.75
10347.91,-2.48,1.82,-2.01,4.28,-4.29,-4.04,-2.45,-6.77,-6.29,-4.30
10451.39,-2.20,1.78,-2.10,4.45,-4.46,-4.20,-2.59,-6.66,-6.55,-3.98
10555.91,-2.26,1.53,-2.19,4.62,-4.62,-4.36,-2.74,-6.88,-6.81,-3.79
10661.46,-2.58,1.11,-2.28,4.79,-4.79,-4.52,-2.89,-7.37,-7.07,-3.69
10768.08,-3.03,0.78,-2.37,4.96,-4.96,-4.68,-3.04,-7.99,-7.33,-3.81
10875.76,-3.55,0.55,-2.46,5.13,-5.13,-4.85,-3.20,-8.68,-7.58,-4.10
10984.52,-4.08,0.42,-2.54,5.30,-5.30,-5.01,-3.36,-9.38,-7.84,-4.50
11094.36,-4.55,0.41,-2.63,5.47,-5.47,-5.18,-3.52,-10.02,-8.10,-4.96
11205.31,-4.97,0.57,-2.71,5.64,-5.64,-5.34,-3.69,-10.61,-8.36,-5.54
11317.36,-5.30,0.94,-2.79,5.82,-5.82,-5.50,-3.87,-11.12,-8.61,-6.24
11430.53,-5.62,1.46,-2.88,5.99,-5.99,-5.67,-4.04,-11.61,-8.87,-7.08
11544.84,-5.87,2.14,-2.96,6.16,-6.16,-5.84,-4.23,-12.03,-9.12,-8.01
11660.29,-6.05,3.01,-3.04,6.34,-6.34,-6.00,-4.42,-12.39,-9.38,-9.06
11776.89,-5.95,4.20,-3.12,6.51,-6.51,-6.17,-4.61,-12.46,-9.63,-10.15
11894.66,-5.50,5.69,-3.19,6.69,-6.69,-6.34,-4.81,-12.19,-9.88,-11.19
12013.60,-4.81,7.45,-3.27,6.86,-6.86,-6.51,-5.02,-11.67,-10.13,-12.26
12133.74,-3.77,9.44,-3.34,7.04,-7.04,-6.68,-5.24,-10.81,-10.38,-13.21
12255.08,-2.48,11.45,-3.42,7.22,-7.22,-6.85,-5.47,-9.70,-10.64,-13.93
12377.63,-1.04,13.50,-3.49,7.40,-7.40,-7.03,-5.70,-8.43,-10.89,-14.54
12501.41,0.41,15.25,-3.56,7.57,-7.57,-7.20,-5.95,-7.16,-11.13,-14.84
12626.42,1.71,16.41,-3.63,7.75,-7.75,-7.37,-6.21,-6.04,-11.38,-14.70
12752.68,2.71,17.23,-3.70,7.93,-7.93,-7.55,-6.48,-5.22,-11.63,-14.52
12880.21,3.39,17.63,-3.77,8.11,-8.11,-7.73,-6.76,-4.72,-11.88,-14.24
13009.01,3.78,17.67,-3.84,8.29,-8.29,-7.91,-7.06,-4.51,-12.13,-13.89
13139.10,3.47,17.18,-3.90,8.47,-8.47,-8.09,-7.38,-5.00,-12.37,-13.71
13270.49,3.02,16.60,-3.97,8.65,-8.65,-8.27,-7.71,-5.63,-12.62,-13.58
13403.20,2.43,15.96,-4.03,8.83,-8.83,-8.45,-8.06,-6.40,-12.86,-13.53
13537.23,1.77,15.33,-4.09,9.01,-9.01,-8.63,-8.44,-7.24,-13.11,-13.56
13672.60,1.13,14.86,-4.15,9.20,-9.20,-8.82,-8.84,-8.07,-13.35,-13.73
13809.33,0.56,14.48,-4.21,9.38,-9.38,-9.00,-9.27,-8.82,-13.59,-13.92
13947.42,0.03,14.12,-4.27,9.56,-9.56,-9.19,-9.73,-9.53,-13.84,-14.09
14086.90,-0.48,13.77,-4.33,9.75,-9.75,-9.38,-10.22,-10.23,-14.08,-14.25
14227.77,-1.10,13.33,-4.39,9.93,-9.93,-9.57,-10.75,-11.03,-14.32,-14.43
14370.04,-1.94,12.74,-4.44,10.12,-10.12,-9.77,-11.33,-12.06,-14.56,-14.68
14513.74,-3.17,11.75,-4.50,10.30,-10.30,-9.96,-11.95,-13.47,-14.80,-14.92
14658.88,-4.80,10.14,-4.55,10.49,-10.49,-10.16,-12.64,-15.29,-15.04,-14.94
14805.47,-6.77,8.05,-4.60,10.68,-10.68,-10.36,-13.38,-17.44,-15.28,-14.82
14953.52,-8.75,5.90,-4.65,10.86,-10.86,-10.56,-14.20,-19.61,-15.51,-14.65
15103.06,-10.34,4.05,-4.70,11.05,-11.05,-10.76,-15.09,-21.39,-15.75,-14.39
15254.09,-11.43,2.79,-4.75,11.24,-11.24,-10.96,-16.06,-22.67,-15.99,-14.22
15406.63,-11.37,2.76,-4.80,11.43,-11.43,-11.17,-17.09,-22.80,-16.22,-14.13
15560.70,-10.45,3.66,-4.84,11.62,-11.62,-11.37,-18.13,-22.06,-16.46,-14.11
15716.30,-9.10,5.08,-4.89,11.81,-11.81,-11.58,-19.09,-20.90,-16.69,-14.18
15873.47,-7.31,6.92,-4.93,12.00,-12.00,-11.79,-19.77,-19.30,-16.93,-14.23
16032.20,-5.34,8.89,-4.97,12.19,-12.19,-12.01,-19.95,-17.53,-17.16,-14.23
16192.52,-3.38,10.85,-5.01,12.38,-12.38,-12.22,-19.53,-15.76,-17.39,-14.23
16354.45,-1.66,12.60,-5.05,12.57,-12.57,-12.44,-18.62,-14.23,-17.62,-14.26
16517.99,-0.39,13.89,-5.09,12.76,-12.76,-12.65,-17.42,-13.15,-17.85,-14.28
16683.17,0.41,14.82,-5.13,12.95,-12.95,-12.87,-16.14,-12.54,-18.08,-14.41
16850.01,0.40,15.15,-5.17,13.15,-13.15,-13.09,-14.88,-12.75,-18.31,-14.75
17018.51,-0.14,15.03,-5.20,13.34,-13.34,-13.31,-13.68,-13.48,-18.54,-15.17
17188.69,-0.84,14.99,-5.24,13.54,-13.54,-13.52,-12.55,-14.37,-18.77,-15.83
17360.58,-1.69,14.82,-5.27,13.73,-13.73,-13.74,-11.50,-15.42,-19.00,-16.51
17534.18,-2.49,14.79,-5.30,13.93,-13.93,-13.96,-10.53,-16.41,-19.23,-17.28
17709.53,-3.21,14.78,-5.33,14.12,-14.12,-14.17,-9.62,-17.33,-19.45,-17.99
17886.62,-3.85,14.84,-5.36,14.32,-14.32,-14.38,-8.77,-18.17,-19.68,-18.69
18065.49,-4.42,14.97,-5.39,14.51,-14.51,-14.59,-7.98,-18.93,-19.91,-19.39
18246.14,-4.99,15.13,-5.42,14.71,-14.71,-14.79,-7.23,-19.70,-20.13,-20.12
18428.60,-5.54,15.22,-5.45,14.91,-14.91,-14.98,-6.53,-20.45,-20.36,-20.76
18612.89,-6.16,15.22,-5.47,15.11,-15.11,-15.16,-5.87,-21.27,-20.58,-21.38
18799.02,-6.92,15.06,-5.50,15.31,-15.31,-15.33,-5.24,-22.23,-20.80,-21.98
18987.01,-7.83,14.79,-5.52,15.51,-15.51,-15.48,-4.65,-23.34,-21.02,-22.62
19176.88,-8.91,14.77,-5.54,15.71,-15.71,-15.60,-4.10,-24.61,-21.25,-23.68
19368.65,-10.12,14.68,-5.56,15.91,-15.91,-15.70,-3.58,-26.03,-21.47,-24.80
19562.33,-11.24,14.76,-5.58,16.11,-16.11,-15.75,-3.09,-27.35,-21.69,-26.00
19757.96,-12.17,15.11,-5.60,16.31,-16.31,-15.76,-2.63,-28.48,-21.91,-27.28
19955.54,-12.82,15.63,-5.61,16.51,-16.51,-15.69,-2.21,-29.33,-22.13,-28.45
