frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4857.67,6.21,-6.18,6.21,-6.18,2.93,3.41,4.85,9.14,9.14,12.39
4906.25,6.27,-5.08,6.28,-5.07,2.64,3.32,4.74,8.91,8.91,11.35
4955.31,6.32,-3.98,6.32,-3.98,2.34,3.25,4.63,8.66,8.66,10.30
5004.87,6.33,-2.98,6.32,-3.01,2.07,3.19,4.52,8.40,8.39,9.31
5054.91,6.29,-2.20,6.28,-2.21,1.85,3.14,4.42,8.14,8.13,8.49
5105.46,6.21,-1.67,6.21,-1.66,1.70,3.11,4.32,7.91,7.91,7.88
5156.52,6.10,-1.36,6.10,-1.41,1.65,3.09,4.22,7.75,7.75,7.46
5208.08,6.02,-1.40,6.01,-1.43,1.69,3.08,4.12,7.71,7.70,7.42
5260.16,5.95,-1.69,5.97,-1.66,1.84,3.09,4.03,7.80,7.82,7.64
5312.77,5.99,-2.04,6.00,-2.03,2.09,3.11,3.94,8.08,8.09,8.03
5365.89,6.12,-2.43,6.11,-2.46,2.41,3.14,3.85,8.54,8.52,8.55
5419.55,6.27,-2.90,6.28,-2.89,2.79,3.20,3.77,9.06,9.07,9.17
5473.75,6.49,-3.30,6.49,-3.30,3.18,3.27,3.69,9.68,9.68,9.79
5528.49,6.73,-3.68,6.72,-3.68,3.57,3.35,3.61,10.30,10.29,10.41
5583.77,6.97,-3.97,6.97,-3.98,3.90,3.46,3.54,10.87,10.87,10.94
5639.61,7.20,-4.22,7.19,-4.23,4.18,3.59,3.48,11.38,11.37,11.42
5696.00,7.40,-4.41,7.39,-4.41,4.41,3.74,3.41,11.81,11.80,11.81
5752.96,7.55,-4.56,7.55,-4.56,4.58,3.90,3.35,12.14,12.13,12.11
5810.49,7.66,-4.64,7.62,-4.70,4.72,4.09,3.30,12.38,12.34,12.30
5868.60,7.62,-4.82,7.58,-4.82,4.83,4.30,3.25,12.45,12.42,12.44
5927.28,7.47,-4.94,7.44,-4.92,4.91,4.53,3.20,12.39,12.35,12.41
5986.56,7.22,-4.98,7.17,-5.00,4.98,4.77,3.15,12.20,12.15,12.20
6046.42,6.88,-5.02,6.82,-5.03,5.03,5.01,3.11,11.91,11.85,11.90
6106.89,6.46,-5.06,6.39,-5.05,5.06,5.25,3.08,11.52,11.45,11.52
6167.96,5.99,-5.07,5.90,-5.07,5.08,5.47,3.05,11.07,10.98,11.06
6229.64,5.46,-5.10,5.38,-5.07,5.08,5.65,3.02,10.54,10.46,10.56
6291.93,4.92,-5.10,4.85,-5.06,5.07,5.78,2.99,9.99,9.92,10.02
6354.85,4.41,-5.09,4.32,-5.04,5.05,5.84,2.97,9.46,9.37,9.50
6418.40,3.90,-5.08,3.83,-5.01,5.02,5.82,2.95,8.92,8.85,8.98
6482.58,3.42,-5.10,3.38,-4.97,4.98,5.73,2.93,8.40,8.36,8.52
6547.41,3.01,-5.07,2.97,-4.93,4.93,5.56,2.92,7.94,7.91,8.08
6612.88,2.63,-5.06,2.64,-4.86,4.87,5.34,2.91,7.50,7.50,7.69
6679.01,2.30,-5.07,2.35,-4.78,4.78,5.07,2.90,7.08,7.13,7.37
6745.80,2.04,-5.02,2.12,-4.68,4.66,4.79,2.89,6.70,6.78,7.06
6813.26,1.80,-4.99,1.94,-4.55,4.51,4.49,2.88,6.31,6.46,6.79
6881.39,1.62,-4.94,1.81,-4.39,4.34,4.20,2.88,5.96,6.15,6.56
6950.21,1.52,-4.79,1.73,-4.18,4.15,3.92,2.87,5.67,5.87,6.31
7019.71,1.49,-4.62,1.68,-3.95,3.93,3.66,2.87,5.42,5.61,6.11
7089.91,1.59,-4.28,1.65,-3.69,3.71,3.41,2.86,5.30,5.36,5.87
7160.81,1.74,-3.92,1.62,-3.44,3.49,3.19,2.86,5.23,5.11,5.66
7232.41,1.89,-3.50,1.58,-3.22,3.26,2.98,2.85,5.16,4.85,5.39
7304.74,2.05,-3.12,1.53,-3.02,3.05,2.79,2.84,5.10,4.58,5.17
7377.79,2.19,-2.79,1.46,-2.84,2.85,2.62,2.82,5.04,4.32,4.98
7451.56,2.30,-2.50,1.41,-2.67,2.66,2.47,2.80,4.96,4.07,4.80
7526.08,2.35,-2.39,1.36,-2.51,2.49,2.33,2.78,4.84,3.84,4.74
7601.34,2.39,-2.33,1.32,-2.34,2.32,2.20,2.75,4.71,3.64,4.72
7677.35,2.41,-2.30,1.28,-2.17,2.16,2.08,2.71,4.57,3.44,4.71
7754.13,2.46,-2.22,1.25,-2.00,2.00,1.97,2.67,4.46,3.25,4.68
7831.67,2.55,-2.04,1.19,-1.84,1.85,1.87,2.62,4.40,3.04,4.59
7909.98,2.61,-1.70,1.12,-1.70,1.71,1.78,2.56,4.32,2.83,4.31
7989.08,2.68,-1.17,1.02,-1.56,1.58,1.69,2.49,4.26,2.60,3.85
8068.98,2.66,-0.58,0.89,-1.45,1.46,1.61,2.42,4.13,2.36,3.24
8149.67,2.52,0.05,0.74,-1.35,1.36,1.53,2.33,3.88,2.10,2.47
8231.16,2.26,0.70,0.58,-1.26,1.27,1.44,2.24,3.53,1.84,1.56
8313.47,1.89,1.31,0.39,-1.18,1.18,1.36,2.14,3.07,1.57,0.58
8396.61,1.36,1.79,0.20,-1.10,1.09,1.28,2.02,2.45,1.29,-0.43
8480.57,0.72,2.08,0.01,-1.02,1.01,1.20,1.90,1.73,1.02,-1.36
8565.38,-0.03,2.17,-0.17,-0.93,0.92,1.12,1.78,0.89,0.75,-2.20
8651.03,-0.87,1.99,-0.34,-0.83,0.82,1.03,1.64,-0.05,0.48,-2.86
8737.54,-1.74,1.62,-0.50,-0.72,0.72,0.94,1.50,-1.02,0.22,-3.36
8824.92,-2.59,1.08,-0.65,-0.61,0.61,0.84,1.36,-1.98,-0.03,-3.67
8913.17,-3.39,0.28,-0.78,-0.50,0.50,0.74,1.20,-2.89,-0.28,-3.67
9002.30,-4.11,-0.53,-0.91,-0.38,0.39,0.63,1.04,-3.72,-0.52,-3.58
9092.32,-4.73,-1.31,-1.03,-0.27,0.28,0.52,0.88,-4.45,-0.75,-3.42
9183.25,-5.23,-1.96,-1.14,-0.15,0.16,0.40,0.72,-5.07,-0.97,-3.27
9275.08,-5.60,-2.43,-1.24,-0.04,0.05,0.27,0.55,-5.55,-1.19,-3.17
9367.83,-5.84,-2.77,-1.33,0.08,-0.07,0.14,0.38,-5.91,-1.41,-3.07
9461.51,-5.99,-2.80,-1.42,0.20,-0.21,-0.01,0.20,-6.20,-1.62,-3.19
9556.12,-5.91,-2.41,-1.49,0.33,-0.35,-0.15,0.03,-6.26,-1.84,-3.50
9651.68,-5.73,-1.80,-1.56,0.48,-0.50,-0.31,-0.15,-6.23,-2.06,-3.93
9748.20,-5.48,-1.08,-1.61,0.65,-0.67,-0.47,-0.33,-6.15,-2.28,-4.40
9845.68,-5.11,-0.18,-1.65,0.83,-0.84,-0.63,-0.51,-5.95,-2.49,-4.93
9944.14,-4.61,0.80,-1.69,1.03,-1.02,-0.81,-0.69,-5.63,-2.71,-5.41
10043.58,-4.04,1.83,-1.72,1.24,-1.21,-0.99,-0.87,-5.25,-2.93,-5.87
10144.02,-3.44,2.82,-1.82,1.42,-1.40,-1.17,-1.05,-4.83,-3.21,-6.26
10245.46,-2.89,3.68,-1.91,1.59,-1.58,-1.36,-1.24,-4.47,-3.50,-6.57
10347.91,-2.48,4.16,-2.01,1.77,-1.77,-1.55,-1.42,-4.25,-3.78,-6.64
10451.39,-2.20,4.39,-2.10,1.95,-1.96,-1.75,-1.60,-4.16,-4.05,-6.59
10555.91,-2.26,4.21,-2.19,2.13,-2.14,-1.94,-1.79,-4.40,-4.33,-6.47
10661.46,-2.58,3.68,-2.28,2.32,-2.32,-2.15,-1.98,-4.90,-4.60,-6.26
10768.08,-3.03,2.96,-2.37,2.51,-2.51,-2.35,-2.17,-5.54,-4.88,-5.99
10875.76,-3.55,2.12,-2.46,2.70,-2.70,-2.56,-2.36,-6.25,-5.16,-5.67
10984.52,-4.08,1.24,-2.54,2.90,-2.90,-2.77,-2.55,-6.98,-5.44,-5.32
11094.36,-4.55,0.43,-2.63,3.10,-3.10,-2.98,-2.75,-7.64,-5.72,-4.98
11205.31,-4.97,-0.28,-2.71,3.30,-3.30,-3.20,-2.95,-8.27,-6.01,-4.69
11317.36,-5.30,-0.84,-2.79,3.50,-3.50,-3.41,-3.15,-8.80,-6.29,-4.46
11430.53,-5.62,-1.30,-2.88,3.71,-3.71,-3.63,-3.36,-9.33,-6.58,-4.32
11544.84,-5.87,-1.60,-2.96,3.92,-3.92,-3.84,-3.57,-9.78,-6.87,-4.27
11660.29,-6.05,-1.78,-3.04,4.13,-4.13,-4.06,-3.78,-10.18,-7.16,-4.27
11776.89,-5.95,-1.59,-3.12,4.34,-4.34,-4.28,-4.00,-10.29,-7.46,-4.36
11894.66,-5.50,-1.01,-3.19,4.56,-4.56,-4.50,-4.22,-10.06,-7.75,-4.49
12013.60,-4.81,-0.11,-3.27,4.78,-4.78,-4.72,-4.46,-9.59,-8.05,-4.70
12133.74,-3.77,1.17,-3.34,5.00,-5.00,-4.94,-4.69,-8.77,-8.35,-4.94
12255.08,-2.48,2.78,-3.42,5.23,-5.23,-5.17,-4.94,-7.71,-8.65,-5.26
12377.63,-1.04,4.58,-3.49,5.46,-5.46,-5.39,-5.20,-6.50,-8.95,-5.62
12501.41,0.41,6.49,-3.56,5.69,-5.69,-5.61,-5.46,-5.28,-9.25,-6.08
12626.42,1.71,8.33,-3.63,5.92,-5.92,-5.84,-5.73,-4.21,-9.56,-6.62
12752.68,2.71,9.96,-3.70,6.16,-6.16,-6.07,-6.02,-3.45,-9.86,-7.25
12880.21,3.39,11.31,-3.77,6.40,-6.40,-6.29,-6.32,-3.01,-10.17,-7.92
13009.01,3.78,12.45,-3.84,6.64,-6.64,-6.52,-6.63,-2.86,-10.48,-8.67
13139.10,3.47,12.85,-3.90,6.89,-6.89,-6.75,-6.96,-3.42,-10.79,-9.38
13270.49,3.02,13.02,-3.97,7.14,-7.14,-6.99,-7.31,-4.12,-11.10,-10.00
13403.20,2.43,12.94,-4.03,7.39,-7.39,-7.22,-7.67,-4.96,-11.42,-10.51
13537.23,1.77,12.68,-4.09,7.64,-7.64,-7.46,-8.06,-5.87,-11.73,-10.91
13672.60,1.13,12.32,-4.15,7.90,-7.90,-7.69,-8.47,-6.77,-12.05,-11.19
13809.33,0.56,11.99,-4.21,8.16,-8.16,-7.93,-8.91,-7.60,-12.37,-11.43
13947.42,0.03,11.79,-4.27,8.42,-8.42,-8.18,-9.38,-8.39,-12.69,-11.76
14086.90,-0.48,11.70,-4.33,8.68,-8.68,-8.42,-9.88,-9.16,-13.01,-12.18
14227.77,-1.10,11.62,-4.39,8.95,-8.95,-8.67,-10.42,-10.05,-13.34,-12.72
14370.04,-1.94,11.43,-4.44,9.22,-9.22,-8.92,-11.00,-11.16,-13.66,-13.37
14513.74,-3.17,11.03,-4.50,9.50,-9.50,-9.18,-11.63,-12.67,-13.99,-14.20
14658.88,-4.80,10.37,-4.55,9.77,-9.77,-9.43,-12.32,-14.57,-14.32,-15.17
14805.47,-6.77,9.50,-4.60,10.05,-10.05,-9.70,-13.07,-16.82,-14.65,-16.27
14953.52,-8.75,8.60,-4.65,10.33,-10.33,-9.96,-13.89,-19.08,-14.98,-17.35
15103.06,-10.34,8.00,-4.70,10.62,-10.62,-10.23,-14.78,-20.96,-15.32,-18.34
15254.09,-11.43,7.69,-4.75,10.91,-10.91,-10.51,-15.74,-22.34,-15.65,-19.12
15406.63,-11.37,8.30,-4.80,11.20,-11.20,-10.79,-16.76,-22.57,-15.99,-19.67
15560.70,-10.45,9.50,-4.84,11.49,-11.49,-11.07,-17.80,-21.94,-16.33,-19.95
15716.30,-9.10,10.76,-4.89,11.78,-11.78,-11.36,-18.74,-20.88,-16.67,-19.86
15873.47,-7.31,12.26,-4.93,12.08,-12.08,-11.66,-19.41,-19.39,-17.01,-19.57
16032.20,-5.34,13.71,-4.97,12.38,-12.38,-11.96,-19.59,-17.72,-17.36,-19.05
16192.52,-3.38,15.03,-5.01,12.69,-12.69,-12.27,-19.19,-16.07,-17.70,-18.41
16354.45,-1.66,16.10,-5.05,13.00,-13.00,-12.58,-18.30,-14.66,-18.05,-17.76
16517.99,-0.39,16.69,-5.09,13.31,-13.31,-12.90,-17.14,-13.70,-18.40,-17.08
16683.17,0.41,16.95,-5.13,13.62,-13.62,-13.23,-15.89,-13.21,-18.75,-16.54
16850.01,0.40,16.52,-5.17,13.93,-13.93,-13.56,-14.64,-13.53,-19.10,-16.12
17018.51,-0.14,15.75,-5.20,14.25,-14.25,-13.91,-13.46,-14.39,-19.46,-15.89
17188.69,-0.84,15.14,-5.24,14.57,-14.57,-14.25,-12.34,-15.41,-19.81,-15.98
17360.58,-1.69,14.49,-5.27,14.90,-14.90,-14.61,-11.31,-16.59,-20.17,-16.18
17534.18,-2.49,14.26,-5.30,15.22,-15.22,-14.97,-10.34,-17.71,-20.53,-16.75
17709.53,-3.21,14.32,-5.33,15.55,-15.55,-15.34,-9.44,-18.76,-20.89,-17.53
17886.62,-3.85,14.56,-5.36,15.88,-15.88,-15.71,-8.60,-19.73,-21.25,-18.41
18065.49,-4.42,15.05,-5.39,16.22,-16.22,-16.09,-7.82,-20.64,-21.61,-19.47
18246.14,-4.99,15.71,-5.42,16.56,-16.56,-16.46,-7.08,-21.55,-21.98,-20.70
18428.60,-5.54,16.34,-5.45,16.90,-16.90,-16.83,-6.39,-22.44,-22.34,-21.88
18612.89,-6.16,16.83,-5.47,17.24,-17.24,-17.18,-5.74,-23.40,-22.71,-22.99
18799.02,-6.92,17.06,-5.50,17.59,-17.59,-17.52,-5.12,-24.51,-23.08,-23.98
18987.01,-7.83,17.06,-5.52,17.94,-17.94,-17.82,-4.54,-25.77,-23.45,-24.89
19176.88,-8.91,16.95,-5.54,18.29,-18.29,-18.07,-4.00,-27.20,-23.83,-25.86
19368.65,-10.12,16.69,-5.56,18.64,-18.64,-18.26,-3.48,-28.76,-24.20,-26.81
19562.33,-11.24,16.49,-5.58,19.00,-19.00,-18.35,-3.00,-30.24,-24.58,-27.73
19757.96,-12.17,16.47,-5.60,19.36,-19.36,-18.31,-2.56,-31.53,-24.96,-28.64
19955.54,-12.82,16.81,-5.61,19.72,-19.72,-18.11,-2.14,-32.54,-25.34,-29.63
